url,type
http://129.226.211.41/v3/signin/identifier?amp;followup=https://accounts.google.com/?&ifkv=ATuJsjwp1qynB-KSyCIsEMBjjmVx_7VA3G_PGtqqYzuuaSYNOrQpbNyfE2hmYoFElQewK6-7-2nCQg&passive=1209600&xrealip=107.178.232.178&continue=https://accounts.google.com/?&xrealip=185.194.93.13&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=ATuJsjxFlKQIIP1Lpqu6gTGZo2JZgbt18uHY0vMOSPsRnlNP9KsJ8TILRZHpB38U8Ns4rnA5ZqJttQ&dsh=S1745485699:1708881653696741,phishing
http://129.226.211.41/v3/signin/identifier?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AVQVeyx7urrlpGK2rLGjbJM-7zwn34bvgt3wgxWR9w65OJEzQODLMUnot-dZIySd3aTavbUekTYe&passive=1209600&xrealip=107.178.232.178&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1996129327:1699666911201836&theme=glif,phishing
http://129.226.211.41/v3/signin/identifier?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AVQVeyyalWCdJeIrSTT-N-YUvfMzeJfPVYpWjqUqo5JET-Y070AqSEZs92SLZ2mJkC6SV6_66sA-Ow&passive=1209600&xrealip=107.178.232.178&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1827909590:1699666896765777&theme=glif,phishing
http://129.226.211.41/v3/signin/identifier?continue=https://accounts.google.com/?&xrealip=103.252.203.117&followup=https://accounts.google.com/?&xrealip=103.252.203.117&ifkv=ASKXGp1vNK5NcVdVzmmdV7Q0O8KjUNdeUtAlz44mXKCY6MEqdXG_pIwDbKZ0oEvGvSRhUdWkuDD3Eg&passive=1209600&xrealip=103.252.203.117&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-486243919:1706538309638463&theme=glif,phishing
http://129.226.211.41/v3/signin/identifier?continue=https://accounts.google.com/?&xrealip=184.188.72.92&dsh=S-452716614:1707616248709880&flowEntry=ServiceLogin&flowName=GlifWebSignIn&followup=https://accounts.google.com/?&xrealip=184.188.72.92&ifkv=ASKXGp1x9qECqWLmAyTGhXuIydSnLuiQb6r8tclyhZr5QOw7dCKLjvugsRmDEDxU2BPHzmi16OID9w&passive=1209600&theme=glif&xrealip=184.188.72.92,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S-1174088880:1679410962695503&followup=https://accounts.google.com/?&ifkv=AWnogHfEKiHehPfwyvM2FMVt_eh-3RZifzIwLkQv0ReShargyivbMbq5J7tRDH6di91Ke6rRROSQ7A&passive=1209600&xrealip=107.178.232.225&continue=https://accounts.google.com/?&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHfKDnUxS5kJlmZqrLndkX-oxlUKCdBKlcmdQIxMprtvQOECCG31LDNe9W_MWdAAEObLHJUsiA,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S-1425122608:1688059554795299&ifkv=AeDOFXjky31lWxBa2vO6XKTkDo5mE55IcCoEE6pWhI3Lc0PKC39UL6zmJfTFym81lhcMe80EmvQccA&xrealip=217.114.218.29&flowName=GlifWebSignIn&flowEntry=ServiceLogin,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S1510277279:1683512248384522&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=Af_xneE8DZBCj5Q3Z0SyM-coNNHkMRX7sxMYSNcBK0XV0BtyEfqNPPb_132x4FQQnikrbno1n8XbFg&passive=1209600&xrealip=107.178.236.29&flowName=GlifWebSignIn&flowEntry=ServiceLogin,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S-1576610860:1663291174663679&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&passive=1209600&xrealip=35.203.245.183&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQDHYWqfKfyMY2nVhsU3Q8c6PwaqRueSJXhn8UJ3jtCiP90x0we7r9Gq07DzWwh1vlgb0m5-WRx9LA,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S-1811907478:1661995396506708&continue=https://accounts.google.com/?&xrealip=81.95.5.39&followup=https://accounts.google.com/?&xrealip=81.95.5.39&passive=1209600&xrealip=81.95.5.39&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQN2RmUqMDidWEmpKYQbM8SqUACVQOjHDdEWafyOsWxqZm8kdGavlloXWgtGq4FyV11M8xD9XRI3IQ,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S1980239725:1679331648131111&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&xrealip=107.178.238.44&ifkv=AWnogHdJE3Pt9WWYk7JxfWpwMPcehB2Pe3ZaXph0B5q_nh0ASRhDtn7fYPJNvSqrfgamLRJpzs5z&passive=1209600&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S-519900937:1679331622970868&followup=https://accounts.google.com/?&ifkv=AWnogHdDVxDLtVr3W3vQeaP4-GPUYj10dZfqPYjv9eczpb-Ln0yDfUm3cMOwAIEPa0bbzoLCIjkmvQ&passive=1209600&xrealip=107.178.232.231&continue=https://accounts.google.com/?&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHeeOtPT16G7mxFtU36OE0QnT-SkAz497n8-tDShTW30MJ20Rrw4O4L_XMT_QqHKy2c4-vwcRQ,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S-569711281:1679331642386214&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&xrealip=107.178.232.255&ifkv=AWnogHe1INrxWHvpi334SK3Y86ICUhhFMpXVrFLpoKgB2oIY90YShMzm8OSxxc4_O19UznSfbFSVxA&passive=1209600&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin,phishing
http://129.226.211.41/v3/signin/identifier?dsh=S621327311:1679410967365506&followup=https://accounts.google.com/?&ifkv=AWnogHdfHQsmBGDN2JqdZTauEZOGO3tA9edlVBP5FzJ7mZuxiybduyGCH2XynxG_9HIP-_gd6Wi-FA&passive=1209600&xrealip=35.203.245.183&continue=https://accounts.google.com/?&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHfMSQMlBpaDcAIEcNL8ygJCowfX-G0V6kuF1Kz1LS5gUo6ueBnBC-ELxBRE8YgAZdItUefpSw,phishing
http://129.226.221.56,phishing
http://129.226.221.56/InteractiveLogin,phishing
http://129.226.221.56/InteractiveLogin?amp;continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&xrealip=107.178.239.216&passive=1209600&xrealip=185.194.93.13&ifkv=AYZoVheOMpBXKFutVCSNDdVXTLyDrHVr75-XfS9WrST35OF7TxtgbqD63KhJ83m5vg0-KeyaQ_gP1g,phishing
http://129.226.221.56/InteractiveLogin?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&passive=1209600&xrealip=107.178.194.1&ifkv=ATuJsjwvDt1_XZzu_hOGloEvfzsDHXln5cYJMvJfux9kNLw0pU39DSS5aTvQjTWot1JWmO-8a2Zw-A,phishing
http://129.226.221.56/InteractiveLogin?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&passive=1209600&xrealip=107.178.238.44&ifkv=AXo7B7V3hd8ksCq4yGqxNRLtHrMprtkqioLvzmgdMQfGw-vDSbfHqMoDk63oJ7z_n_TErMI7qby7,phishing
http://129.226.221.56/InteractiveLogin?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&passive=1209600&xrealip=107.178.239.216&ifkv=AYZoVheBzDLtd809qpHwN7vut_5CY3h-vLgaIFE71bPCozOii2qVFgjRFrEy--zsyT09eg41qIVT4w,phishing
http://129.226.221.56/InteractiveLogin?continue=https://accounts.google.com/?&xrealip=107.178.239.216&followup=https://accounts.google.com/?&xrealip=107.178.239.216&passive=1209600&xrealip=107.178.239.216&ifkv=AeDOFXjR30EASS6F4pHkCwjt4dyEsMYeU4coX9NY0zgiBkyMd3Sm2hAuiCQ44DTmuMOaxX-c_wzm,phishing
http://129.226.221.56/InteractiveLogin?xrealip=34.98.143.230&ifkv=ASKXGp2goBFQAprV80QQ9-eBmdJ_-QlUiMrBFCvDUuDHwJBHFQBhmWpUzGIKeGdBAzUOeh7qibP9,phishing
http://129.226.221.56/ServiceLogin,phishing
http://129.226.221.56/ServiceLogin?passive=1209600&continue=https://accounts.google.com/?&xrealip=107.178.238.44&followup=https://accounts.google.com/?&xrealip=107.178.238.44,phishing
http://129.226.221.56/ServiceLogin?passive=1209600&continue=https://accounts.google.com/?&xrealip=107.178.239.216&followup=https://accounts.google.com/?&xrealip=107.178.239.216,phishing
http://129.226.221.56/v3/signin/identifier?amp;continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AVQVeyz0FH4wffJnIlRQ68z-_XXbu2Z3C9BegNxudpgBQXxo8938DZ3Of5EI9sg_y2nYmxg3QxRsAA&passive=1209600&xrealip=107.178.239.216&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1408449148:1699072018428463&theme=glif,phishing
http://129.226.221.56/v3/signin/identifier?amp;continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&xrealip=107.178.239.216&ifkv=AVQVeyyde6KKqSb2zbQwcX0Vkp7NIKfokv5dpfsburV0DJM1hegkwp8Sb1rKFGMtkUEih7qmBJn8Ig&passive=1209600&xrealip=207.148.93.136&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1643792055:1697779392411785&theme=glif,phishing
http://129.226.221.56/v3/signin/identifier?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AXo7B7VQbgF3BB51ZuwpkDlOXk4AM1YOJQUwMECyVP2rPFBi9ggSVvjAdFhzL99n0DEs1aiVSdpU&passive=1209600&xrealip=107.178.238.44&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1292043819:1693107525116985,phishing
http://129.226.221.56/v3/signin/identifier?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AXo7B7Vsha2mhhy3fSJg7MJt7vpNtDBEqaT_4zy0VFu_5HfPHPDlkAhd85NccNB17nVyHUoB495gbQ&passive=1209600&xrealip=107.178.239.216&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-83616277:1693898170954734&theme=glif,phishing
http://129.226.221.56/v3/signin/identifier?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AXo7B7W6ZlUiz7KgOyBAAN9dkVL-Uuajf8RBeTxBbtsqF16EsEdnGbsXD-p48RstSDa_e9hR2JFB&passive=1209600&xrealip=107.178.239.216&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S654850263:1693125429057494,phishing
http://129.226.221.56/v3/signin/identifier?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AXo7B7Xvf3zorK33RqWkGgA3-ECsbxzjO6oe6X6jVMnnYIYlnvHbMGTm6ArHqv78z-QjcA3lrfcM-Q&passive=1209600&xrealip=107.178.239.216&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1073039370:1693125399792443,phishing
http://129.226.221.56/v3/signin/identifier?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AYZoVhfwnOzX7TE1hl7fXcRJDthKkHXXvlOMyOi-u3lCRLhKw39QmHhYrFOFaJK5tjiBTjIBO6taYA&passive=1209600&xrealip=107.178.238.44&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-418859590:1694424873926384&theme=glif,phishing
http://129.226.221.56/v3/signin/identifier?dsh=S-184269529:1689131938045405&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AeDOFXiuO1iylqXo_wpF731zAFJeUrLLFbheKHk0XpRgr-8e4xuRfRChPrCWTOKfky5v9GRX8MsK&passive=1209600&xrealip=107.178.239.216&flowName=GlifWebSignIn&flowEntry=ServiceLogin,phishing
http://129.226.221.56/v3/signin/identifier?dsh=S-285047601:1689131933195179&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AeDOFXggSMNPNEXOZljmG_JJ5Pw3-QftQd7AZQxda29-R8DHTi7evOTfFiTVNFhHYZsc646R9DHO&passive=1209600&xrealip=107.178.239.216&flowName=GlifWebSignIn&flowEntry=ServiceLogin,phishing
http://129.226.227.72/oem,phishing
http://129.226.227.72/oem/app,phishing
http://129.226.227.72/oem/app/index.php,phishing
http://129.226.63.78,phishing
http://129.226.63.78/index/index/login.html,phishing
http://12936456.s3.us-east.cloud-object-storage.appdomain.cloud/index.html,phishing
http://129605172-628396566327081281.preview.editmysite.com/uploads/1/3/1/1/131187547/bankofamerica2020-verification-center-boa-accounts.html,phishing
http://129615-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com,phishing
http://129615-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/login.microsoftonline.com/common/oauth2/authorize=vNews2&amp;email=microsoftonline.com/common/oauth2/authorize&amp,phishing
http://12.97.46.148,phishing
http://12974rstrctdrcvrypg3612i702.co.vu,phishing
http://1297f8c0-f898-43db-830b-e3173226947c.id.repl.co,phishing
http://129c3fbe.htengsc.com/amagc,phishing
http://12ac188c.vsdjyumne.org.cn/amagc,phishing
http://12ahkw.krafton-news.com,phishing
http://12.azwee.click/en,phishing
http://12baabanalahmhusabwhnyoshggojnjieud4lukwoi.my.id,phishing
http://12baabanalahmhusabwhnyoshggojnjieud4lukwoi.my.id/apzm.php,phishing
http://12baabanalahmhusabwhnyoshggojnjieud4lukwoi.my.id/vlation.php,phishing
http://12bakaymvitrybznvepixnbuiefexg.bvpfekgdajcmp.gq,phishing
http://12bars.com/index.html,phishing
http://12bet938.com,phishing
http://12btbill12process.weebly.com,phishing
http://12cbdec4f429f4281bc6e2f020b0bb73-dot-windowsonline.oa.r.appspot.com,phishing
http://12cd344a2b34a3cbee822ee8ed51f6af-dot-gle9392420309493993.rj.r.appspot.com,phishing
http://12.cicii.com,phishing
http://12clshekegn.tk,phishing
http://12d12d12.000webhostapp.com/facebook.php,phishing
http://12d3ce8b.fpw0cq.shop/amagc,phishing
http://12e164cb.ngrok.io/ups/ups,phishing
http://12e164cb.ngrok.io/ups/ups/email.php,phishing
http://12ea143b52e99c2588064757eb89db5d-dot-gle9392420309493993.rj.r.appspot.com,phishing
http://12-energy.azureedge.net,phishing
http://12f60bda.yiqiyouxueba.cn/amagc,phishing
http://12freetoken.000webhostapp.com/app/1/clients/index.php,phishing
http://12freetoken.000webhostapp.com/paypal/p/ii8RU/signin.php,phishing
http://12iki0rcvry785rstrctd76978.co.vu/getstarted.php,phishing
http://12iki0rcvry785rstrctd76978.co.vu/invalid.php,phishing
http://12indranil.github.io/Netflix-Homepage,phishing
http://12k4pgsrcverypstsrcvery3095786.co.vu,phishing
http://12kma2.yosrikassed.com,phishing
http://12mailupdateattyahoo100921132243445464.square.site,phishing
http://12msnmicrosoft.weebly.com,phishing
http://12.netlify.com,phishing
http://12niharikapujari.github.io/netflix_homepage,phishing
http://12pm-premier.com/acceder-a-mes-comptes,phishing
http://12rckuybusinesspagerestricted14176809.co.vu/getstarted.php,phishing
http://12rckuybusinesspagerestricted14176809.co.vu/invalid.php,phishing
http://12sc00tiac.c1.biz,phishing
http://12sc00tiac.c1.biz/stepb.php,phishing
http://12-sd-s.gikjn.repl.co,phishing
http://12se12.com/OneDrive,phishing
http://12stepcds.com/pp/customer_center/customer-IDPP00C483/myaccount/settings,phishing
http://12sucursalpersonastransaccionesbancolombia.com/transacciones/mua/USER.php?tk=xKmbwZuq3PCnh5gXFJof2WHsQBS4lE68,phishing
http://12sz.ns.sl.pt,phishing
http://12thpastor-wixsite-com.usrfiles.com/html/3b1110_677083d48a67dd6ad5b939da8ac162ba.html,phishing
http://12ublk.ncessentiellebeauty.com/lsexten/bHNleHRlbkBhZ3JhY2Uub3Jn,phishing
http://12usps202ps.cc/0.34227007262260156,phishing
http://12usrs685ps.cc/information,phishing
http://12usrs685ps.cc/update,phishing
http://12w7orf0pj.8.sabina.world/.12W7oRf0pj.aHR0cHM6Ly9ncmFjZWZ1bC1iZXN0LWdyYWRlLmdsaXRjaC5tZS84Mjk4MDkuaHRtbD9lbT10YmVnbGluQHZhbnRyZW8uY29tCQkJ,phishing
http://12xtzmlbbsupe.ml,phishing
http://12xtzmlbbsupe.tk,phishing
http://12yh-try.000webhostapp.com,phishing
http://12z9.paypal-merchant.ru,phishing
http://1300345608.jclecardinal.com/oop,phishing
http://1300towing.net.au/banq--ue%20postal/02bbd,phishing
http://1300towing.net.au/banq--ue%20postal/1e91c,phishing
http://1300towing.net.au/banq--ue%20postal/4b193,phishing
http://1300towing.net.au/banq--ue%20postal/4c056,phishing
http://1300towing.net.au/banq--ue%20postal/69e2b,phishing
http://1300towing.net.au/banq--ue%20postal/6de2c,phishing
http://1300towing.net.au/banq--ue%20postal/96410,phishing
http://1300towing.net.au/banq--ue%20postal/b55cf,phishing
http://1300towing.net.au/banq--ue%20postal/d2d23,phishing
http://1300towing.net.au/banq--ue%20postal/d3817,phishing
http://1300towing.net.au/banq--ue%20postal/f62af,phishing
http://13013pagesuspendrestricted5829.duckdns.org,phishing
http://13013pagesuspendrestricted5829.duckdns.org/accept.php?/checkpoint/dyi/?referrer=disabled_checkpoint&next=,phishing
http://13013pagesuspendrestricted5829.duckdns.org/invalid.html,phishing
http://130163-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com,phishing
http://130.185.73.193,phishing
http://130.211.30.154,phishing
http://130.211.30.154/pet-shop/l/pe,phishing
http://130365.vip,phishing
http://130365.vip/game/esport,phishing
http://130365.vip/game/fish,phishing
http://13046171ib.duckdns.org,phishing
http://13048.cc,phishing
http://130566135743453.kitlanchesisa.com.br/?751581564851406=dGFyYS5qb2huc29uQGVzY3Jvd29wdGlvbnMuY29t,phishing
http://13071997.000webhostapp.com/?page=login-yahoo,phishing
http://1307804-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com,phishing
http://13-08-faceonlinedeutschland.click,phishing
http://13-08-faceonline-news.click,phishing
http://13-08-faceonline-times24.click,phishing
http://13-08-faceonline-times-de.click,phishing
http://13099.azurewebsites.net/ind.php,phishing
http://130c44f3.00agt8.shop/amagc,phishing
http://130.ip-164-132-59.eu/login.html,phishing
http://131106738771736299820634787177013923.eu-gb.cf.appdomain.cloud,phishing
http://13-113-39-66.eth1.one,phishing
http://13.114.83.133,phishing
http://13.114.91.96/8fcin.php,phishing
http://13.115.40.246/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signin,phishing
http://131.226.2.23,phishing
http://13123123213213213.duckdns.org,phishing
http://1312412431243124312124.cloud,phishing
http://13.124.126.13,phishing
http://13.124.168.228/signim,phishing
http://13.124.189.189/dkk.php,phishing
http://13.124.61.131,phishing
http://13.125.244.35,phishing
http://13.125.249.136,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/1176e01a2ee4a6a1746517739,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/1176e01a2ee4a6a1746517739/sitekey.php,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/1176e01a2ee4a6a1746517739/success.htm,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/1df1e7b27976720f84ae83017,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/1df1e7b27976720f84ae83017/sitekey.php,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/1df1e7b27976720f84ae83017/success.htm,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/95843de35406f3cab0b2dcf2b,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/95843de35406f3cab0b2dcf2b/sitekey.php,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/95843de35406f3cab0b2dcf2b/success.htm,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/9b094075409d3a723c7ee3d9e,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/9b094075409d3a723c7ee3d9e/sitekey.php,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/9b094075409d3a723c7ee3d9e/success.htm,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/f47429ed74cac5a216fc755ec,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/f47429ed74cac5a216fc755ec/sitekey.php,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/f47429ed74cac5a216fc755ec/success.htm,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/f927c64ad2e6a022a3663fe7e,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/f927c64ad2e6a022a3663fe7e/sitekey.php,phishing
http://13.126.65.8/DocExaDemo/uploads/index.php/bofa/bofa/f927c64ad2e6a022a3663fe7e/success.htm,phishing
http://13.126.83.160,phishing
http://13.127.162.62/image/Login.htm,phishing
http://13.127.21.204/.tz/apprevert.php?toApp=4a9a4b1062912506163190213a555fca,phishing
http://13.127.28.239/wp-includes/chase/CH4S3EMPIR3/home/index.php,phishing
http://13.127.28.239/wp-includes/chase/CH4S3EMPIR3/home/res/webmail.php,phishing
http://13.127.28.239/wp-includes/chase/CH4S3EMPIR3/home/verification-email.php,phishing
http://131328469-395148101632832897.preview.editmysite.com/uploads/1/3/1/3/131328469/53533636446447744chase-online-55443322chase.html,phishing
http://131399731fld0.com/directing/desjardins/identifiantunique/index.php,phishing
http://131399731fld0.com/directing/desjardins/identifiantunique/ondetverifier.html,phishing
http://131399731fld0.com/directing/desjardins/identifiantunique/questions.php,phishing
http://131399731fld0.com/directing/www.atbonline.com/ATB/complete.html,phishing
http://131399731fld0.com/directing/www.atbonline.com/ATB/login.html,phishing
http://131399731fld0.com/directing/www.atbonline.com/ATB/question.php,phishing
http://131425.000webhostapp.com,phishing
http://1315548565530810ar.duckdns.org,phishing
http://131588993-887995028116217212.preview.editmysite.com/uploads/1/3/1/5/131588993/hummels_yaho__jdieueiuieue_update______%5E%5E_______883839393930339399040404.htm,phishing
http://131987449-518886016577583774.preview.editmysite.com/uploads/1/3/1/9/131987449/chase-online-55443322chase.html,phishing
http://131987449-518886016577583774.preview.editmysite.com/uploads/1/3/1/9/131987449/chase-online-banking-2020.html,phishing
http://131ecom.com/public,phishing
http://131ecom.com/public/PlkI6T33JEOBnrzjn5JzdXHhDqquSgw0,phishing
http://131ff529.tgqgbqp.cn/amagc/?l=,phishing
http://131vip2.cc,phishing
http://131vip.vip,phishing
http://132002938-634082942928963179.preview.editmysite.com/uploads/1/3/2/0/132002938/chase-online-55443322chase.html,phishing
http://132010958-437778554689293951.preview.editmysite.com/uploads/1/3/2/0/132010958/chase-online-banking-verification-chase-2020.html,phishing
http://13.208.144.120,phishing
http://13.208.175.77,phishing
http://13.208.175.77/index/index/index.html,phishing
http://13.208.182.63,phishing
http://13.208.182.63/signin/?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signin,phishing
http://13.208.209.232,phishing
http://13.208.45.61,phishing
http://13.208.90.124,phishing
http://13-210-64-11.cprapid.com/Sendungen/Redsys.html,phishing
http://13.211.115.239/view-signin.php?facebook.com=&mUniqueID=321943054,phishing
http://13.211.176.165,phishing
http://13.211.208.151,phishing
http://13.212.81.181,phishing
http://13.212.81.181/sucursalpersonas.transaccionesbancolombia,phishing
http://13.213.11.188,phishing
http://132.145.102.243:81,phishing
http://132.145.36.176/signin/websrc.php,phishing
http://13.214.62.5,phishing
http://132.148.10.226/upload/chase-account-verification.html,phishing
http://132.148.207.53/~jigydi/upd8@@/xszllg/customer_center/customer-IDPP00C725/settings/settings.php,phishing
http://132.148.209.38/dkk.php,phishing
http://132.148.230.1/?websrc=1o1z3qmk8oxcfyq2vbpcb9czy7y4xmegviirqrxsyagdww5q6hprayxvkhyhsprzneirpaoncxczj7afufxzb8lyhtvirn8x7h2fkcknobg6nbpx32raaexga9zajywpcjhbrcd1jfftnyfteuzqnccr42e6ttwmhw1cvwrcqaeu5p9rpiwv7umtolyvedxul0jtjqoc5pwlwptgw7kh8atvsctkxssakr1b2vstnpqeavwifj1qsrmic4lbym4i5ccmxxqhapp5wwlkkp4frbstvjhb8jo3inhsnhlvqu8d0y&dispatch=334&id=604993,phishing
http://132.148.8.101/amex_0auth/amex_auth,phishing
http://132.148.8.101/amex_0auth/amex_auth/active_apa.php,phishing
http://132.148.8.101/amex_0auth/amex_auth/automated_email.php,phishing
http://132.148.8.101/amex_0auth/amex_auth/email_sec.php,phishing
http://13.215.48.93,phishing
http://1321edcd.oirhvvlkdiz.org.cn/amagc,phishing
http://132.232.170.50:9011/dkk.php,phishing
http://13223.gowiwinon.fit/login.yahoo.com,phishing
http://13223.gowiwinon.fit/login.yahoo.com/login.yahoo.com.php?cmd=login_submit&id=&session=,phishing
http://132.248.250.18/casio.html,phishing
http://13.228.152.129/footballhub.com.my/storage/framework/testing/bofa/bofa/american/index1.html?signinpage&update=/&cookiecheck=yes&destination=nba/signin&accountopening/ApplicationStartup/Application$update=&cookiecheck/yes&destinpage&update,phishing
http://13-229-125-77.cprapid.com,phishing
http://13.229.247.107/netbank,phishing
http://13.229.247.107/netbank/app.php?ServerID=zgVPYKYujHvEdAZjvpvcLWHnOym&ver=45,phishing
http://13.229.247.107/netbank/email.php?vrf=verification&securessl=true&sessionid=RkO4fD809JDyRbRYFbTkQA6ZfLP0DDJIirW8cSXui2CeO2xEmkPGb58t3UEOu50ekc,phishing
http://13.229.247.107/netbank/info.php?securessl=true&sessionid=ekhguqap9tfzzlplpvxutjyjreihy9ydoejx7thpwmnn6paptbu6nht4whgohmgbmo&vrf=verification,phishing
http://1323198-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com,phishing
http://13.232.133.100,phishing
http://13.232.133.100/mue/USER/scis/pm0q2Baa8romZMv44xfau2B5aYpqReZyrUayjiORFvLOQ3D/no-back-button,phishing
http://13.232.1.99:8088/alo.php,phishing
http://13.232.1.99:8088/aso.php,phishing
http://13.232.1.99:8088/das.php,phishing
http://13.232.24.89/inst1234?token=27,phishing
http://13-232-88-67.cprapid.com/dpd/update.php,phishing
http://13.232.94.70/wp-includes/SimplePie/container/app/varutil/dashicons/apo,phishing
http://13.233.108.23,phishing
http://13.233.108.23/login.html,phishing
http://13.233.108.23/otp.login.php,phishing
http://13.233.95.63/7v8iyhp68ujxbt28,phishing
http://13.234.159.145/very/BOFA/BOFA/BOFA/BOFA/BankofAmerica_VerifyInformation.html,phishing
http://13.234.159.145/very/BOFA/BOFA/BOFA/BOFA/sign-in.html,phishing
http://13.234.159.145/very/BOFA/BOFA/BOFA/BOFA/sitekey.go.html,phishing
http://13.234.209.87,phishing
http://13.234.215.215,phishing
http://13.234.215.215/index.php,phishing
http://13.234.38.245/signin,phishing
http://13.236.85.17,phishing
http://13.236.98.196,phishing
http://13236a6b.voag.cn/amagc,phishing
